Year,Value,Units,Series,Observation status,Unit multiplier
2021,19.0835288591773,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2021,4.42352878608126,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2021,0.9693132418582528,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2021,0.5017760358784173,Percentage (%),Return on assets,Normal value,Units
2021,47.633104997422016,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2021,-8.387545547236115,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2022,6.437530607876757,Percentage (%),Tier 1 capital to assets,Normal value,Units
2022,18.422779003653964,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2022,4.297456782496556,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2022,0.9743039007039482,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2022,0.5419427258175478,Percentage (%),Return on assets,Normal value,Units
2022,35.39430170425053,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2022,,Percentage (%),Net open position in foreign exchange to capital,Missing value,Units
