Year,Sex,Age,Region,Disability status,Ethnicity,Country of birth,Nationality,GeoCode,Value
2017 Q3,,35 to 44,,,,,,,9.6
2017 Q4,,35 to 44,,,,,,,10.0
2009 Q1,,45 to 54,,,,,,,10.9
2009 Q2,,45 to 54,,,,,,,10.6
2009 Q3,,45 to 54,,,,,,,10.7
2009 Q4,,45 to 54,,,,,,,10.4
2010 Q1,,45 to 54,,,,,,,10.7
2010 Q2,,45 to 54,,,,,,,10.7
2010 Q3,,45 to 54,,,,,,,10.8
2010 Q4,,45 to 54,,,,,,,10.8
2011 Q1,,45 to 54,,,,,,,10.7
2011 Q2,,45 to 54,,,,,,,10.8
2011 Q3,,45 to 54,,,,,,,11.0
2011 Q4,,45 to 54,,,,,,,11.0
2012 Q1,,45 to 54,,,,,,,11.4
2012 Q2,,45 to 54,,,,,,,11.5
2012 Q3,,45 to 54,,,,,,,11.7
2012 Q4,,45 to 54,,,,,,,11.5
2013 Q1,,45 to 54,,,,,,,11.3
2013 Q2,,45 to 54,,,,,,,11.0
2013 Q3,,45 to 54,,,,,,,11.2
2013 Q4,,45 to 54,,,,,,,11.2
2014 Q1,,45 to 54,,,,,,,11.1
2014 Q2,,45 to 54,,,,,,,10.9
2014 Q3,,45 to 54,,,,,,,10.7
2014 Q4,,45 to 54,,,,,,,10.9
2015 Q1,,45 to 54,,,,,,,10.6
2015 Q2,,45 to 54,,,,,,,10.6
2015 Q3,,45 to 54,,,,,,,10.3
2015 Q4,,45 to 54,,,,,,,10.6
2016 Q1,,45 to 54,,,,,,,10.7
2016 Q2,,45 to 54,,,,,,,10.5
2016 Q3,,45 to 54,,,,,,,10.3
2016 Q4,,45 to 54,,,,,,,10.1
2017 Q1,,45 to 54,,,,,,,10.3
2017 Q2,,45 to 54,,,,,,,9.8
2017 Q3,,45 to 54,,,,,,,9.9
2017 Q4,,45 to 54,,,,,,,9.6
2009 Q1,,55 to 64,,,,,,,10.6
2009 Q2,,55 to 64,,,,,,,10.5
2009 Q3,,55 to 64,,,,,,,10.4
2009 Q4,,55 to 64,,,,,,,10.9
2010 Q1,,55 to 64,,,,,,,11.1
2010 Q2,,55 to 64,,,,,,,11.4
2010 Q3,,55 to 64,,,,,,,11.0
2010 Q4,,55 to 64,,,,,,,10.9
2011 Q1,,55 to 64,,,,,,,10.8
2011 Q2,,55 to 64,,,,,,,11.0
2011 Q3,,55 to 64,,,,,,,10.9
2011 Q4,,55 to 64,,,,,,,11.2
2012 Q1,,55 to 64,,,,,,,10.7
2012 Q2,,55 to 64,,,,,,,11.0
2012 Q3,,55 to 64,,,,,,,10.6
2012 Q4,,55 to 64,,,,,,,10.5
2013 Q1,,55 to 64,,,,,,,10.7
2013 Q2,,55 to 64,,,,,,,10.7
2013 Q3,,55 to 64,,,,,,,10.2
2013 Q4,,55 to 64,,,,,,,10.4
2014 Q1,,55 to 64,,,,,,,10.4
2014 Q2,,55 to 64,,,,,,,10.1
2014 Q3,,55 to 64,,,,,,,10.5
2014 Q4,,55 to 64,,,,,,,10.8
2015 Q1,,55 to 64,,,,,,,10.9
2015 Q2,,55 to 64,,,,,,,11.1
2015 Q3,,55 to 64,,,,,,,10.8
2015 Q4,,55 to 64,,,,,,,10.9
2016 Q1,,55 to 64,,,,,,,11.0
2016 Q2,,55 to 64,,,,,,,10.6
2016 Q3,,55 to 64,,,,,,,10.4
2016 Q4,,55 to 64,,,,,,,9.9
2017 Q1,,55 to 64,,,,,,,10.2
2017 Q2,,55 to 64,,,,,,,9.9
2017 Q3,,55 to 64,,,,,,,10.1
2017 Q4,,55 to 64,,,,,,,9.8
2009 Q1,,65 and over,,,,,,,7.9
2009 Q2,,65 and over,,,,,,,8.0
2009 Q3,,65 and over,,,,,,,8.4
2009 Q4,,65 and over,,,,,,,8.9
2010 Q1,,65 and over,,,,,,,9.1
2010 Q2,,65 and over,,,,,,,8.4
2010 Q3,,65 and over,,,,,,,8.2
2010 Q4,,65 and over,,,,,,,8.5
2011 Q1,,65 and over,,,,,,,6.6
2011 Q2,,65 and over,,,,,,,6.7
2011 Q3,,65 and over,,,,,,,7.1
2011 Q4,,65 and over,,,,,,,7.4
2012 Q1,,65 and over,,,,,,,7.4
2012 Q2,,65 and over,,,,,,,8.4
2012 Q3,,65 and over,,,,,,,8.8
2012 Q4,,65 and over,,,,,,,8.1
2013 Q1,,65 and over,,,,,,,7.4
2013 Q2,,65 and over,,,,,,,6.5
2013 Q3,,65 and over,,,,,,,8.1
2013 Q4,,65 and over,,,,,,,7.3
2014 Q1,,65 and over,,,,,,,7.4
2014 Q2,,65 and over,,,,,,,8.9
2014 Q3,,65 and over,,,,,,,7.5
2014 Q4,,65 and over,,,,,,,7.7
2015 Q1,,65 and over,,,,,,,8.6
2015 Q2,,65 and over,,,,,,,8.4
2015 Q3,,65 and over,,,,,,,8.4
2015 Q4,,65 and over,,,,,,,7.9
2016 Q1,,65 and over,,,,,,,7.7
2016 Q2,,65 and over,,,,,,,9.0
2016 Q3,,65 and over,,,,,,,8.3
2016 Q4,,65 and over,,,,,,,6.9
2017 Q1,,65 and over,,,,,,,7.0
2017 Q2,,65 and over,,,,,,,7.0
2017 Q3,,65 and over,,,,,,,7.5
2017 Q4,,65 and over,,,,,,,7.3
2013 Q2,,,,Disabled (GSS harmonised),,,,,7.3
2013 Q3,,,,Disabled (GSS harmonised),,,,,8.0
2013 Q4,,,,Disabled (GSS harmonised),,,,,8.0
2014 Q1,,,,Disabled (GSS harmonised),,,,,7.9
2014 Q2,,,,Disabled (GSS harmonised),,,,,8.3
2014 Q3,,,,Disabled (GSS harmonised),,,,,8.3
2014 Q4,,,,Disabled (GSS harmonised),,,,,8.4
2015 Q1,,,,Disabled (GSS harmonised),,,,,8.3
2015 Q2,,,,Disabled (GSS harmonised),,,,,7.9
2015 Q3,,,,Disabled (GSS harmonised),,,,,7.8
2015 Q4,,,,Disabled (GSS harmonised),,,,,8.2
2016 Q1,,,,Disabled (GSS harmonised),,,,,7.5
2016 Q2,,,,Disabled (GSS harmonised),,,,,8.2
2016 Q3,,,,Disabled (GSS harmonised),,,,,7.9
2016 Q4,,,,Disabled (GSS harmonised),,,,,7.6
2017 Q1,,,,Disabled (GSS harmonised),,,,,7.3
2017 Q2,,,,Disabled (GSS harmonised),,,,,7.1
2017 Q3,,,,Disabled (GSS harmonised),,,,,7.9
2017 Q4,,,,Disabled (GSS harmonised),,,,,8.1
2013 Q2,,,,Non-disabled (GSS harmonised),,,,,10.0
2013 Q3,,,,Non-disabled (GSS harmonised),,,,,10.1
2013 Q4,,,,Non-disabled (GSS harmonised),,,,,10.1
2014 Q1,,,,Non-disabled (GSS harmonised),,,,,10.0
2014 Q2,,,,Non-disabled (GSS harmonised),,,,,10.0
2014 Q3,,,,Non-disabled (GSS harmonised),,,,,10.0
2014 Q4,,,,Non-disabled (GSS harmonised),,,,,10.2
2015 Q1,,,,Non-disabled (GSS harmonised),,,,,9.9
2015 Q2,,,,Non-disabled (GSS harmonised),,,,,10.0
2015 Q3,,,,Non-disabled (GSS harmonised),,,,,9.7
2015 Q4,,,,Non-disabled (GSS harmonised),,,,,9.7
2016 Q1,,,,Non-disabled (GSS harmonised),,,,,9.9
2016 Q2,,,,Non-disabled (GSS harmonised),,,,,9.8
2016 Q3,,,,Non-disabled (GSS harmonised),,,,,9.7
2016 Q4,,,,Non-disabled (GSS harmonised),,,,,9.5
2017 Q1,,,,Non-disabled (GSS harmonised),,,,,9.4
2017 Q2,,,,Non-disabled (GSS harmonised),,,,,9.4
2017 Q3,,,,Non-disabled (GSS harmonised),,,,,9.4
2017 Q4,,,,Non-disabled (GSS harmonised),,,,,9.4
2012,,,,,White,,,,10.3
2013,,,,,White,,,,10.1
2014,,,,,White,,,,10.1
2015,,,,,White,,,,10.0
2016,,,,,White,,,,9.7
2017,,,,,White,,,,9.6
2012,,,,,Mixed,,,,4.2
2013,,,,,Mixed,,,,4.9
2014,,,,,Mixed,,,,5.3
2015,,,,,Mixed,,,,5.7
2016,,,,,Mixed,,,,6.7
2017,,,,,Mixed,,,,6.1
2012,,,,,Asian,,,,6.4
2013,,,,,Asian,,,,7.5
2014,,,,,Asian,,,,7.0
2015,,,,,Asian,,,,7.4
2016,,,,,Asian,,,,7.2
2017,,,,,Asian,,,,6.6
2012,,,,,Black,,,,4.5
2013,,,,,Black,,,,4.7
2014,,,,,Black,,,,4.2
2015,,,,,Black,,,,3.6
2016,,,,,Black,,,,4.1
2017,,,,,Black,,,,4.9
2012,,,,,Other,,,,6.9
2013,,,,,Other,,,,6.4
2014,,,,,Other,,,,6.5
2015,,,,,Other,,,,7.4
2016,,,,,Other,,,,6.1
2017,,,,,Other,,,,6.3
2011 Q2,,,,,,Born in UK,,,9.8
2011 Q3,,,,,,Born in UK,,,9.7
2011 Q4,,,,,,Born in UK,,,9.9
2012 Q1,,,,,,Born in UK,,,9.8
2012 Q2,,,,,,Born in UK,,,10.0
2012 Q3,,,,,,Born in UK,,,9.9
2012 Q4,,,,,,Born in UK,,,9.8
2013 Q1,,,,,,Born in UK,,,9.9
2013 Q2,,,,,,Born in UK,,,9.7
2013 Q3,,,,,,Born in UK,,,9.8
2013 Q4,,,,,,Born in UK,,,9.8
2014 Q1,,,,,,Born in UK,,,9.7
2014 Q2,,,,,,Born in UK,,,9.8
2014 Q3,,,,,,Born in UK,,,9.7
2014 Q4,,,,,,Born in UK,,,9.9
2015 Q1,,,,,,Born in UK,,,9.7
2015 Q2,,,,,,Born in UK,,,9.7
2015 Q3,,,,,,Born in UK,,,9.3
2015 Q4,,,,,,Born in UK,,,9.4
2016 Q1,,,,,,Born in UK,,,9.5
2016 Q2,,,,,,Born in UK,,,9.5
2016 Q3,,,,,,Born in UK,,,9.4
2016 Q4,,,,,,Born in UK,,,9.2
2017 Q1,,,,,,Born in UK,,,9.1
2017 Q2,,,,,,Born in UK,,,9.1
2017 Q3,,,,,,Born in UK,,,9.0
2017 Q4,,,,,,Born in UK,,,9.0
2011 Q2,,,,,,Born in EU,,,14.6
2011 Q3,,,,,,Born in EU,,,14.8999999999999
2011 Q4,,,,,,Born in EU,,,14.3
2012 Q1,,,,,,Born in EU,,,13.0
2012 Q2,,,,,,Born in EU,,,13.3
2012 Q3,,,,,,Born in EU,,,13.8
2012 Q4,,,,,,Born in EU,,,13.4
2013 Q1,,,,,,Born in EU,,,13.2
2013 Q2,,,,,,Born in EU,,,12.3
2013 Q3,,,,,,Born in EU,,,14.0
2013 Q4,,,,,,Born in EU,,,13.6
2014 Q1,,,,,,Born in EU,,,13.6
2014 Q2,,,,,,Born in EU,,,13.8
2014 Q3,,,,,,Born in EU,,,14.6
2014 Q4,,,,,,Born in EU,,,14.4
2015 Q1,,,,,,Born in EU,,,14.4999999999999
2015 Q2,,,,,,Born in EU,,,15.2
2015 Q3,,,,,,Born in EU,,,14.7
2015 Q4,,,,,,Born in EU,,,14.4
2016 Q1,,,,,,Born in EU,,,13.8
2016 Q2,,,,,,Born in EU,,,14.0999999999999
