Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2015,England and Wales,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.06807559111341183
2015,England and Wales,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.042154340121813
2016,England and Wales,,,,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2369764408862418
2016,England and Wales,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.12504048285209207
2016,England and Wales,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.029266180704647732
2016,England and Wales,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.9777661318367049
2016,England and Wales,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.010337062141326315
2016,England and Wales,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.054510659167233765
2016,England and Wales,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.03652744060563631
2017,England and Wales,,,,,Undefined,Units,"Rate per 100,000 population",K04000001,1.3249241076038893
2017,England and Wales,,,,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.13515729119933317
2017,England and Wales,,,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.031432188190284926
2017,England and Wales,,,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.034884729358117
2017,England and Wales,,,,X46 Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.008505757767808684
2017,England and Wales,,,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.06047798427572495
2017,England and Wales,,,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.052703021317557476
2013,England and Wales,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",K04000001,0.09542673723579916
2014,England and Wales,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",K04000001,0.12746379550218503
2017,England and Wales,,,10 to 14,,Undefined,Units,"Rate per 100,000 population",K04000001,0.08989660990894373
2013,England and Wales,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.49322640571701626
2013,England and Wales,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3481598158002468
2013,England and Wales,,,15 to 19,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0870399539500617
2014,England and Wales,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.26320399391589344
2014,England and Wales,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.08773466463863115
2015,England and Wales,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4118519215833941
2015,England and Wales,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.20592596079169706
2016,England and Wales,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.32719651482170464
2016,England and Wales,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.17847082626638436
2016,England and Wales,,,15 to 19,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08923541313319218
2017,England and Wales,,,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.2425288237928052
2017,England and Wales,,,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.15158051487050325
2013,England and Wales,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,1.1513146705225241
2013,England and Wales,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.9681509729393953
2013,England and Wales,,,20 to 24,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.10466497004750219
2014,England and Wales,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6014652215810952
2014,England and Wales,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.44456125073385294
2015,England and Wales,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8406736843653873
2015,England and Wales,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.7093184211832955
2016,England and Wales,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8485722771437058
2016,England and Wales,,,20 to 24,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.0795536509822224
2016,England and Wales,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6364292078577792
2017,England and Wales,,,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7498727224959406
2017,England and Wales,,,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5088422045508169
2017,England and Wales,,,20 to 24,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08034350598170793
2013,England and Wales,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.910095915208261
2013,England and Wales,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.7810353803968921
2014,England and Wales,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0228915456223695
2014,England and Wales,,,25 to 29,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.0767168659216777
2014,England and Wales,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8438855251384547
2015,England and Wales,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2142605798144863
2015,England and Wales,,,25 to 29,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.0758912862384054
2015,England and Wales,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.0118838165120718
2016,England and Wales,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4205685364505425
2016,England and Wales,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.271035006297854
2017,England and Wales,,,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0653814697457678
2017,England and Wales,,,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.9662762167461615
2013,England and Wales,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,2.3553516436472024
2013,England and Wales,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.2000537330770573
2014,England and Wales,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4141431282542969
2014,England and Wales,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.07713507972296164
2014,England and Wales,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.1313145026034375
2014,England and Wales,,,30 to 34,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.10284677296394887
2015,England and Wales,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,1.9181620018245558
2015,England and Wales,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.790284535036252
2016,England and Wales,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,2.2378071930752075
2016,England and Wales,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.07628888158210934
2016,England and Wales,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.9580812939408065
2016,England and Wales,,,30 to 34,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.12714813597018224
2017,England and Wales,,,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,2.0799080376270584
2017,England and Wales,,,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1268236608309182
2017,England and Wales,,,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.8516254481314056
2013,England and Wales,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,3.5058523702530686
2013,England and Wales,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.11309201194364737
2013,England and Wales,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,3.307941349351686
2013,England and Wales,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08481900895773553
2014,England and Wales,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,2.300946390474531
2014,England and Wales,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.08418096550516577
2014,England and Wales,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.104524137629144
2015,England and Wales,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,2.361603836562735
2015,England and Wales,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.08238152918242099
2015,England and Wales,,,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.13730254863736832
2015,England and Wales,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.032077719833051
2015,England and Wales,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08238152918242099
2016,England and Wales,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,2.438225154284725
2016,England and Wales,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1339684150705893
2016,England and Wales,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.1970820071576647
2017,England and Wales,,,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,3.4539349739175575
2017,England and Wales,,,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.36632643662761977
2017,England and Wales,,,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.07849852213448995
2017,England and Wales,,,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.852112970886468
2017,England and Wales,,,35 to 39,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1308308702241499
2013,England and Wales,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,2.7540256970626813
2013,England and Wales,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.200292777968195
2013,England and Wales,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.40351333561834
2013,England and Wales,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.07510979173807313
2014,England and Wales,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.895511224500251
2014,England and Wales,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.12807508273650345
2014,England and Wales,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.48567095974344
2014,England and Wales,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15369009928380414
2015,England and Wales,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,2.7441395632793357
2015,England and Wales,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.10453865002968897
2015,England and Wales,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.482792938205113
2015,England and Wales,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.15680797504453348
2016,England and Wales,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,3.013772942346524
2016,England and Wales,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1345434349261841
2016,England and Wales,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.7446860724941553
2017,England and Wales,,,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,3.456212278899188
2017,England and Wales,,,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.13824849115596752
2017,England and Wales,,,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,3.069116503662479
2017,England and Wales,,,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08294909469358051
2017,England and Wales,,,40 to 44,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.13824849115596752
2013,England and Wales,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,2.364058209867579
2013,England and Wales,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1929843436626595
2013,England and Wales,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.9539664795844276
2013,England and Wales,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.12061521478916219
2014,England and Wales,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,1.7649152260445398
2014,England and Wales,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.16923844633303806
2014,England and Wales,,,45 to 49,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.07253076271415916
2014,England and Wales,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.3780844915690242
2014,England and Wales,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.09670768361887888
2015,England and Wales,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,2.242010947349541
2015,England and Wales,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.24369684210321096
2015,England and Wales,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.8277263157740824
2015,England and Wales,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.09747873684128439
2016,England and Wales,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,2.441198247512602
2016,England and Wales,,,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.07323594742537806
2016,England and Wales,,,45 to 49,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.07323594742537806
2016,England and Wales,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.1238424753359637
2016,England and Wales,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.07323594742537806
2016,England and Wales,,,45 to 49,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.09764792990050408
2017,England and Wales,,,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,2.4134726941423295
2017,England and Wales,,,45 to 49,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.07388181716762232
2017,England and Wales,,,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,2.167199970250255
2017,England and Wales,,,45 to 49,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.07388181716762232
2013,England and Wales,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.8284372138169254
2013,England and Wales,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.18284372138169253
2013,England and Wales,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.4888703026794963
2013,England and Wales,,,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.07836159487786823
2014,England and Wales,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0933280039949698
2014,England and Wales,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.17798362855732064
2014,England and Wales,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8644919101355574
2015,England and Wales,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.5134009170217164
2015,England and Wales,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.22328865988844995
2015,England and Wales,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.0420137461460997
2015,England and Wales,,,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.07442955329614999
2015,England and Wales,,,50 to 54,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.09923940439486664
2016,England and Wales,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.831748748549255
2016,England and Wales,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1709632165312638
2016,England and Wales,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.4409756821920805
2016,England and Wales,,,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0976932665892936
2017,England and Wales,,,50 to 54,,Undefined,Units,"Rate per 100,000 population",K04000001,1.9616176807140289
2017,England and Wales,,,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.14530501338622437
2017,England and Wales,,,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.5983551472484678
2017,England and Wales,,,50 to 54,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.09687000892414957
2017,England and Wales,,,50 to 54,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.07265250669311218
2013,England and Wales,,,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2407807718927444
2013,England and Wales,,,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.18157767393552357
2013,England and Wales,,,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.9381513153335386
2013,England and Wales,,,55 to 59,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.09078883696776179
2014,England and Wales,,,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.479607312219337
2014,England and Wales,,,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.32551360868825413
2014,England and Wales,,,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.0061329723091492
2014,England and Wales,,,55 to 59,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.08877643873316023
2015,England and Wales,,,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8919587615814372
