Year,Sex,Age,Region,Disability status,Ethnicity,Country of birth,Nationality,GeoCode,Value
2019 Q3,,,,,,,,,9.138882771460771
2019 Q4,,,,,,,,,9.12940560113185
2000 Q1,Male,,,,,,,,20.764598731661675
2000 Q2,Male,,,,,,,,20.467359793903977
2000 Q3,Male,,,,,,,,20.323510314701153
2000 Q4,Male,,,,,,,,19.980767388617952
2001 Q1,Male,,,,,,,,19.91395055814699
2001 Q2,Male,,,,,,,,19.688786471715527
2001 Q3,Male,,,,,,,,19.419691621496987
2001 Q4,Male,,,,,,,,19.502416416851815
2002 Q1,Male,,,,,,,,19.289534034828755
2002 Q2,Male,,,,,,,,18.991936958364164
2002 Q3,Male,,,,,,,,19.101967943551383
2002 Q4,Male,,,,,,,,18.947070315720453
2003 Q1,Male,,,,,,,,18.39228828914934
2003 Q2,Male,,,,,,,,18.003352199939076
2003 Q3,Male,,,,,,,,17.312313201350612
2003 Q4,Male,,,,,,,,17.093714571826137
2004 Q1,Male,,,,,,,,16.96248121258877
2004 Q2,Male,,,,,,,,16.525199201778488
2004 Q3,Male,,,,,,,,16.78272107640573
2004 Q4,Male,,,,,,,,16.685309976578797
2005 Q1,Male,,,,,,,,16.35570663902441
2005 Q2,Male,,,,,,,,16.458460162271212
2005 Q3,Male,,,,,,,,16.215544536405712
2005 Q4,Male,,,,,,,,15.986974686978298
2006 Q1,Male,,,,,,,,16.0262203671301
2006 Q2,Male,,,,,,,,16.070017574494145
2006 Q3,Male,,,,,,,,15.755594116246748
2006 Q4,Male,,,,,,,,15.597698738554767
2007 Q1,Male,,,,,,,,15.62426019866081
2007 Q2,Male,,,,,,,,15.869604875431087
2007 Q3,Male,,,,,,,,15.432861972295994
2007 Q4,Male,,,,,,,,15.194228444723674
2008 Q1,Male,,,,,,,,14.923998204656318
2008 Q2,Male,,,,,,,,14.750245317765005
2008 Q3,Male,,,,,,,,14.480926482518672
2008 Q4,Male,,,,,,,,14.158332700347865
2009 Q1,Male,,,,,,,,13.679577272668968
2009 Q2,Male,,,,,,,,13.595332729576569
2009 Q3,Male,,,,,,,,13.703825767239275
2009 Q4,Male,,,,,,,,13.708866744709585
2010 Q1,Male,,,,,,,,14.055319383824713
2010 Q2,Male,,,,,,,,14.247058286679708
2010 Q3,Male,,,,,,,,14.02806115607865
2010 Q4,Male,,,,,,,,14.085460163997185
2011 Q1,Male,,,,,,,,13.951120443274489
2011 Q2,Male,,,,,,,,13.835307148035561
2011 Q3,Male,,,,,,,,13.831922131993311
2011 Q4,Male,,,,,,,,14.010402034133593
2012 Q1,Male,,,,,,,,13.755151952319784
2012 Q2,Male,,,,,,,,13.923578916098613
2012 Q3,Male,,,,,,,,13.900206424076575
2012 Q4,Male,,,,,,,,13.753700754457828
2013 Q1,Male,,,,,,,,14.087789384665209
2013 Q2,Male,,,,,,,,13.832200645436359
2013 Q3,Male,,,,,,,,13.902693828170728
2013 Q4,Male,,,,,,,,13.759395251371433
2014 Q1,Male,,,,,,,,13.575929312806267
2014 Q2,Male,,,,,,,,13.751251172134582
2014 Q3,Male,,,,,,,,13.690757020771844
2014 Q4,Male,,,,,,,,14.001172993339203
2015 Q1,Male,,,,,,,,13.698568129537096
2015 Q2,Male,,,,,,,,13.79586918344956
2015 Q3,Male,,,,,,,,13.281891215982029
2015 Q4,Male,,,,,,,,13.448783187269818
2016 Q1,Male,,,,,,,,13.64079141695626
2016 Q2,Male,,,,,,,,13.65932277259426
2016 Q3,Male,,,,,,,,13.279995929856925
2016 Q4,Male,,,,,,,,13.003351777900223
2017 Q1,Male,,,,,,,,12.923885687225013
2017 Q2,Male,,,,,,,,12.937280943572638
2017 Q3,Male,,,,,,,,12.817894703899524
2017 Q4,Male,,,,,,,,12.978204937369103
2018 Q1,Male,,,,,,,,12.865057766745927
2018 Q2,Male,,,,,,,,12.554132406956056
2018 Q3,Male,,,,,,,,12.540671655893156
2018 Q4,Male,,,,,,,,12.60995394076747
2019 Q1,Male,,,,,,,,12.756900391621494
2019 Q2,Male,,,,,,,,12.978912813309464
2019 Q3,Male,,,,,,,,12.774506151164854
2019 Q4,Male,,,,,,,,12.994014179207733
2000 Q1,Female,,,,,,,,8.260642990210608
2000 Q2,Female,,,,,,,,8.170092921616218
2000 Q3,Female,,,,,,,,7.970234549393508
2000 Q4,Female,,,,,,,,7.982526256201664
2001 Q1,Female,,,,,,,,7.764375094330003
2001 Q2,Female,,,,,,,,7.674373365766322
2001 Q3,Female,,,,,,,,7.756887205003573
2001 Q4,Female,,,,,,,,7.605588800427068
2002 Q1,Female,,,,,,,,7.39940483082489
2002 Q2,Female,,,,,,,,7.229942628521658
2002 Q3,Female,,,,,,,,7.189157871035077
2002 Q4,Female,,,,,,,,7.152425803474279
2003 Q1,Female,,,,,,,,6.778156825293629
2003 Q2,Female,,,,,,,,6.652845519608737
2003 Q3,Female,,,,,,,,6.535608134411444
2003 Q4,Female,,,,,,,,6.24088342937808
2004 Q1,Female,,,,,,,,6.063366093918804
2004 Q2,Female,,,,,,,,6.021158659004416
2004 Q3,Female,,,,,,,,6.038233529656197
2004 Q4,Female,,,,,,,,5.948303908142364
2005 Q1,Female,,,,,,,,5.8682224900389794
2005 Q2,Female,,,,,,,,5.945052645302708
2005 Q3,Female,,,,,,,,5.822516429709922
2005 Q4,Female,,,,,,,,5.733478974265965
2006 Q1,Female,,,,,,,,5.598430141705468
2006 Q2,Female,,,,,,,,5.792475388150461
2006 Q3,Female,,,,,,,,5.842707213083398
2006 Q4,Female,,,,,,,,5.71412581033039
2007 Q1,Female,,,,,,,,5.695549237768039
2007 Q2,Female,,,,,,,,5.762635145211107
2007 Q3,Female,,,,,,,,5.936435532846541
2007 Q4,Female,,,,,,,,5.76362283833365
2008 Q1,Female,,,,,,,,5.631247638279851
2008 Q2,Female,,,,,,,,5.357028247614062
2008 Q3,Female,,,,,,,,5.49719689032212
2008 Q4,Female,,,,,,,,5.320185117871642
2009 Q1,Female,,,,,,,,5.240404783960099
2009 Q2,Female,,,,,,,,4.980727168543454
2009 Q3,Female,,,,,,,,5.026048041559599
2009 Q4,Female,,,,,,,,4.9467496302737395
2010 Q1,Female,,,,,,,,4.862500294179944
2010 Q2,Female,,,,,,,,4.9041162209109155
2010 Q3,Female,,,,,,,,4.928140642638398
2010 Q4,Female,,,,,,,,5.029505376218236
2011 Q1,Female,,,,,,,,4.959164032710725
2011 Q2,Female,,,,,,,,5.099227721287385
2011 Q3,Female,,,,,,,,4.92029167171476
2011 Q4,Female,,,,,,,,5.009172804807345
2012 Q1,Female,,,,,,,,5.0887110820266654
2012 Q2,Female,,,,,,,,5.213869770289612
2012 Q3,Female,,,,,,,,5.147527365544374
2012 Q4,Female,,,,,,,,5.089504908850242
2013 Q1,Female,,,,,,,,4.980507709277866
2013 Q2,Female,,,,,,,,4.797183371361742
2013 Q3,Female,,,,,,,,5.06565892207692
2013 Q4,Female,,,,,,,,5.15638498673681
2014 Q1,Female,,,,,,,,5.235652585027749
2014 Q2,Female,,,,,,,,5.281016304319398
2014 Q3,Female,,,,,,,,5.288520216072491
2014 Q4,Female,,,,,,,,5.293657369525836
2015 Q1,Female,,,,,,,,5.106216006568472
2015 Q2,Female,,,,,,,,5.099473796934941
2015 Q3,Female,,,,,,,,5.073203689828108
2015 Q4,Female,,,,,,,,4.900187275001179
2016 Q1,Female,,,,,,,,4.873405174509723
2016 Q2,Female,,,,,,,,4.932514850217468
2016 Q3,Female,,,,,,,,5.084256656043399
2016 Q4,Female,,,,,,,,4.973235711480609
2017 Q1,Female,,,,,,,,4.824890656042366
2017 Q2,Female,,,,,,,,4.794647083301041
2017 Q3,Female,,,,,,,,5.074119879593879
2017 Q4,Female,,,,,,,,4.8453817532504475
2018 Q1,Female,,,,,,,,4.767682135485727
2018 Q2,Female,,,,,,,,4.851304182593784
2018 Q3,Female,,,,,,,,4.707265240136024
2018 Q4,Female,,,,,,,,4.662059219476531
2019 Q1,Female,,,,,,,,4.874400218106046
2019 Q2,Female,,,,,,,,5.05177754141698
2019 Q3,Female,,,,,,,,5.061208106527349
2019 Q4,Female,,,,,,,,4.831222753229269
2009 Q1,,16 to 24,,,,,,,6.1
2009 Q2,,16 to 24,,,,,,,5.8
2009 Q3,,16 to 24,,,,,,,6.2
2009 Q4,,16 to 24,,,,,,,5.8
2010 Q1,,16 to 24,,,,,,,5.8
2010 Q2,,16 to 24,,,,,,,6.4
2010 Q3,,16 to 24,,,,,,,6.5
2010 Q4,,16 to 24,,,,,,,6.9
2011 Q1,,16 to 24,,,,,,,7.3
2011 Q2,,16 to 24,,,,,,,7.3
2011 Q3,,16 to 24,,,,,,,7.1
2011 Q4,,16 to 24,,,,,,,6.5
2012 Q1,,16 to 24,,,,,,,6.2
2012 Q2,,16 to 24,,,,,,,6.5
2012 Q3,,16 to 24,,,,,,,6.9
2012 Q4,,16 to 24,,,,,,,6.4
2013 Q1,,16 to 24,,,,,,,7.2
2013 Q2,,16 to 24,,,,,,,7.4
2013 Q3,,16 to 24,,,,,,,7.7
2013 Q4,,16 to 24,,,,,,,6.9
2014 Q1,,16 to 24,,,,,,,6.7
2014 Q2,,16 to 24,,,,,,,6.9
2014 Q3,,16 to 24,,,,,,,7.3
2014 Q4,,16 to 24,,,,,,,7.1
2015 Q1,,16 to 24,,,,,,,6.7
2015 Q2,,16 to 24,,,,,,,7.2
2015 Q3,,16 to 24,,,,,,,7.3
2015 Q4,,16 to 24,,,,,,,6.8
2016 Q1,,16 to 24,,,,,,,6.8
2016 Q2,,16 to 24,,,,,,,7.1
2016 Q3,,16 to 24,,,,,,,6.6
2016 Q4,,16 to 24,,,,,,,7.1
2017 Q1,,16 to 24,,,,,,,6.8
2017 Q2,,16 to 24,,,,,,,6.4
2017 Q3,,16 to 24,,,,,,,6.6
2017 Q4,,16 to 24,,,,,,,6.6
2009 Q1,,25 to 34,,,,,,,9.6
2009 Q2,,25 to 34,,,,,,,9.3
2009 Q3,,25 to 34,,,,,,,9.3
2009 Q4,,25 to 34,,,,,,,9.2
2010 Q1,,25 to 34,,,,,,,9.4
2010 Q2,,25 to 34,,,,,,,9.6
2010 Q3,,25 to 34,,,,,,,9.4
2010 Q4,,25 to 34,,,,,,,9.6
2011 Q1,,25 to 34,,,,,,,8.9
2011 Q2,,25 to 34,,,,,,,9.1
2011 Q3,,25 to 34,,,,,,,8.8
2011 Q4,,25 to 34,,,,,,,9.1
2012 Q1,,25 to 34,,,,,,,8.6
2012 Q2,,25 to 34,,,,,,,9.1
2012 Q3,,25 to 34,,,,,,,8.9
2012 Q4,,25 to 34,,,,,,,9.0
2013 Q1,,25 to 34,,,,,,,9.2
2013 Q2,,25 to 34,,,,,,,8.6
2013 Q3,,25 to 34,,,,,,,9.0
2013 Q4,,25 to 34,,,,,,,9.0
2014 Q1,,25 to 34,,,,,,,9.1
2014 Q2,,25 to 34,,,,,,,9.4
2014 Q3,,25 to 34,,,,,,,9.3
2014 Q4,,25 to 34,,,,,,,9.7
2015 Q1,,25 to 34,,,,,,,9.4
2015 Q2,,25 to 34,,,,,,,9.5
2015 Q3,,25 to 34,,,,,,,8.9
2015 Q4,,25 to 34,,,,,,,9.1
2016 Q1,,25 to 34,,,,,,,9.5
2016 Q2,,25 to 34,,,,,,,9.7
2016 Q3,,25 to 34,,,,,,,9.5
2016 Q4,,25 to 34,,,,,,,9.3
2017 Q1,,25 to 34,,,,,,,8.8
2017 Q2,,25 to 34,,,,,,,9.0
2017 Q3,,25 to 34,,,,,,,9.0
2017 Q4,,25 to 34,,,,,,,9.1
2009 Q1,,35 to 44,,,,,,,10.5
2009 Q2,,35 to 44,,,,,,,10.4
2009 Q3,,35 to 44,,,,,,,10.4
2009 Q4,,35 to 44,,,,,,,10.5
2010 Q1,,35 to 44,,,,,,,10.4
2010 Q2,,35 to 44,,,,,,,10.5
2010 Q3,,35 to 44,,,,,,,10.5
2010 Q4,,35 to 44,,,,,,,10.4
2011 Q1,,35 to 44,,,,,,,10.6
2011 Q2,,35 to 44,,,,,,,10.3
2011 Q3,,35 to 44,,,,,,,10.1
2011 Q4,,35 to 44,,,,,,,10.5
2012 Q1,,35 to 44,,,,,,,10.5
2012 Q2,,35 to 44,,,,,,,10.2
2012 Q3,,35 to 44,,,,,,,10.2
2012 Q4,,35 to 44,,,,,,,10.0
2013 Q1,,35 to 44,,,,,,,10.0
2013 Q2,,35 to 44,,,,,,,10.0
2013 Q3,,35 to 44,,,,,,,10.2
2013 Q4,,35 to 44,,,,,,,10.4
2014 Q1,,35 to 44,,,,,,,10.2
2014 Q2,,35 to 44,,,,,,,10.4
2014 Q3,,35 to 44,,,,,,,10.5
2014 Q4,,35 to 44,,,,,,,10.4
2015 Q1,,35 to 44,,,,,,,9.9
2015 Q2,,35 to 44,,,,,,,9.7
2015 Q3,,35 to 44,,,,,,,9.5
2015 Q4,,35 to 44,,,,,,,9.4
2016 Q1,,35 to 44,,,,,,,9.3
2016 Q2,,35 to 44,,,,,,,9.2
2016 Q3,,35 to 44,,,,,,,9.6
2016 Q4,,35 to 44,,,,,,,9.3
2017 Q1,,35 to 44,,,,,,,9.0
2017 Q2,,35 to 44,,,,,,,9.6
2017 Q3,,35 to 44,,,,,,,9.6
2017 Q4,,35 to 44,,,,,,,10.0
2009 Q1,,45 to 54,,,,,,,10.9
2009 Q2,,45 to 54,,,,,,,10.6
2009 Q3,,45 to 54,,,,,,,10.7
2009 Q4,,45 to 54,,,,,,,10.4
2010 Q1,,45 to 54,,,,,,,10.7
2010 Q2,,45 to 54,,,,,,,10.7
2010 Q3,,45 to 54,,,,,,,10.8
2010 Q4,,45 to 54,,,,,,,10.8
2011 Q1,,45 to 54,,,,,,,10.7
2011 Q2,,45 to 54,,,,,,,10.8
2011 Q3,,45 to 54,,,,,,,11.0
2011 Q4,,45 to 54,,,,,,,11.0
2012 Q1,,45 to 54,,,,,,,11.4
2012 Q2,,45 to 54,,,,,,,11.5
2012 Q3,,45 to 54,,,,,,,11.7
2012 Q4,,45 to 54,,,,,,,11.5
2013 Q1,,45 to 54,,,,,,,11.3
2013 Q2,,45 to 54,,,,,,,11.0
2013 Q3,,45 to 54,,,,,,,11.2
2013 Q4,,45 to 54,,,,,,,11.2
2014 Q1,,45 to 54,,,,,,,11.1
2014 Q2,,45 to 54,,,,,,,10.9
2014 Q3,,45 to 54,,,,,,,10.7
2014 Q4,,45 to 54,,,,,,,10.9
2015 Q1,,45 to 54,,,,,,,10.6
2015 Q2,,45 to 54,,,,,,,10.6
2015 Q3,,45 to 54,,,,,,,10.3
2015 Q4,,45 to 54,,,,,,,10.6
2016 Q1,,45 to 54,,,,,,,10.7
2016 Q2,,45 to 54,,,,,,,10.5
2016 Q3,,45 to 54,,,,,,,10.3
2016 Q4,,45 to 54,,,,,,,10.1
2017 Q1,,45 to 54,,,,,,,10.3
2017 Q2,,45 to 54,,,,,,,9.8
2017 Q3,,45 to 54,,,,,,,9.9
2017 Q4,,45 to 54,,,,,,,9.6
2009 Q1,,55 to 64,,,,,,,10.6
2009 Q2,,55 to 64,,,,,,,10.5
2009 Q3,,55 to 64,,,,,,,10.4
2009 Q4,,55 to 64,,,,,,,10.9
2010 Q1,,55 to 64,,,,,,,11.1
2010 Q2,,55 to 64,,,,,,,11.4
2010 Q3,,55 to 64,,,,,,,11.0
2010 Q4,,55 to 64,,,,,,,10.9
2011 Q1,,55 to 64,,,,,,,10.8
2011 Q2,,55 to 64,,,,,,,11.0
2011 Q3,,55 to 64,,,,,,,10.9
2011 Q4,,55 to 64,,,,,,,11.2
2012 Q1,,55 to 64,,,,,,,10.7
2012 Q2,,55 to 64,,,,,,,11.0
2012 Q3,,55 to 64,,,,,,,10.6
2012 Q4,,55 to 64,,,,,,,10.5
2013 Q1,,55 to 64,,,,,,,10.7
2013 Q2,,55 to 64,,,,,,,10.7
2013 Q3,,55 to 64,,,,,,,10.2
2013 Q4,,55 to 64,,,,,,,10.4
2014 Q1,,55 to 64,,,,,,,10.4
2014 Q2,,55 to 64,,,,,,,10.1
2014 Q3,,55 to 64,,,,,,,10.5
2014 Q4,,55 to 64,,,,,,,10.8
2015 Q1,,55 to 64,,,,,,,10.9
2015 Q2,,55 to 64,,,,,,,11.1
2015 Q3,,55 to 64,,,,,,,10.8
2015 Q4,,55 to 64,,,,,,,10.9
2016 Q1,,55 to 64,,,,,,,11.0
2016 Q2,,55 to 64,,,,,,,10.6
2016 Q3,,55 to 64,,,,,,,10.4
2016 Q4,,55 to 64,,,,,,,9.9
2017 Q1,,55 to 64,,,,,,,10.2
2017 Q2,,55 to 64,,,,,,,9.9
2017 Q3,,55 to 64,,,,,,,10.1
2017 Q4,,55 to 64,,,,,,,9.8
2009 Q1,,65 and over,,,,,,,7.9
2009 Q2,,65 and over,,,,,,,8.0
2009 Q3,,65 and over,,,,,,,8.4
2009 Q4,,65 and over,,,,,,,8.9
2010 Q1,,65 and over,,,,,,,9.1
2010 Q2,,65 and over,,,,,,,8.4
2010 Q3,,65 and over,,,,,,,8.2
2010 Q4,,65 and over,,,,,,,8.5
2011 Q1,,65 and over,,,,,,,6.6
2011 Q2,,65 and over,,,,,,,6.7
2011 Q3,,65 and over,,,,,,,7.1
2011 Q4,,65 and over,,,,,,,7.4
2012 Q1,,65 and over,,,,,,,7.4
2012 Q2,,65 and over,,,,,,,8.4
2012 Q3,,65 and over,,,,,,,8.8
2012 Q4,,65 and over,,,,,,,8.1
2013 Q1,,65 and over,,,,,,,7.4
2013 Q2,,65 and over,,,,,,,6.5
2013 Q3,,65 and over,,,,,,,8.1
2013 Q4,,65 and over,,,,,,,7.3
2014 Q1,,65 and over,,,,,,,7.4
2014 Q2,,65 and over,,,,,,,8.9
2014 Q3,,65 and over,,,,,,,7.5
2014 Q4,,65 and over,,,,,,,7.7
2015 Q1,,65 and over,,,,,,,8.6
2015 Q2,,65 and over,,,,,,,8.4
2015 Q3,,65 and over,,,,,,,8.4
2015 Q4,,65 and over,,,,,,,7.9
2016 Q1,,65 and over,,,,,,,7.7
2016 Q2,,65 and over,,,,,,,9.0
2016 Q3,,65 and over,,,,,,,8.3
2016 Q4,,65 and over,,,,,,,6.9
2017 Q1,,65 and over,,,,,,,7.0
2017 Q2,,65 and over,,,,,,,7.0
2017 Q3,,65 and over,,,,,,,7.5
2017 Q4,,65 and over,,,,,,,7.3
2013 Q2,,,,Limiting long-term illness or disability,,,,,7.3
2013 Q3,,,,Limiting long-term illness or disability,,,,,8.0
2013 Q4,,,,Limiting long-term illness or disability,,,,,8.0
2014 Q1,,,,Limiting long-term illness or disability,,,,,7.9
2014 Q2,,,,Limiting long-term illness or disability,,,,,8.3
2014 Q3,,,,Limiting long-term illness or disability,,,,,8.3
2014 Q4,,,,Limiting long-term illness or disability,,,,,8.4
2015 Q1,,,,Limiting long-term illness or disability,,,,,8.3
2015 Q2,,,,Limiting long-term illness or disability,,,,,7.9
2015 Q3,,,,Limiting long-term illness or disability,,,,,7.8
2015 Q4,,,,Limiting long-term illness or disability,,,,,8.2
2016 Q1,,,,Limiting long-term illness or disability,,,,,7.5
2016 Q2,,,,Limiting long-term illness or disability,,,,,8.2
2016 Q3,,,,Limiting long-term illness or disability,,,,,7.9
2016 Q4,,,,Limiting long-term illness or disability,,,,,7.6
2017 Q1,,,,Limiting long-term illness or disability,,,,,7.3
2017 Q2,,,,Limiting long-term illness or disability,,,,,7.1
2017 Q3,,,,Limiting long-term illness or disability,,,,,7.9
2017 Q4,,,,Limiting long-term illness or disability,,,,,8.1
2013 Q2,,,,No limiting long-term illness or disability,,,,,10.0
2013 Q3,,,,No limiting long-term illness or disability,,,,,10.1
2013 Q4,,,,No limiting long-term illness or disability,,,,,10.1
2014 Q1,,,,No limiting long-term illness or disability,,,,,10.0
2014 Q2,,,,No limiting long-term illness or disability,,,,,10.0
2014 Q3,,,,No limiting long-term illness or disability,,,,,10.0
2014 Q4,,,,No limiting long-term illness or disability,,,,,10.2
2015 Q1,,,,No limiting long-term illness or disability,,,,,9.9
2015 Q2,,,,No limiting long-term illness or disability,,,,,10.0
2015 Q3,,,,No limiting long-term illness or disability,,,,,9.7
2015 Q4,,,,No limiting long-term illness or disability,,,,,9.7
2016 Q1,,,,No limiting long-term illness or disability,,,,,9.9
2016 Q2,,,,No limiting long-term illness or disability,,,,,9.8
2016 Q3,,,,No limiting long-term illness or disability,,,,,9.7
2016 Q4,,,,No limiting long-term illness or disability,,,,,9.5
2017 Q1,,,,No limiting long-term illness or disability,,,,,9.4
2017 Q2,,,,No limiting long-term illness or disability,,,,,9.4
2017 Q3,,,,No limiting long-term illness or disability,,,,,9.4
2017 Q4,,,,No limiting long-term illness or disability,,,,,9.4
2012,,,,,White,,,,10.3
2013,,,,,White,,,,10.1
2014,,,,,White,,,,10.1
2015,,,,,White,,,,10.0
2016,,,,,White,,,,9.7
2017,,,,,White,,,,9.6
2012,,,,,Mixed,,,,4.2
2013,,,,,Mixed,,,,4.9
2014,,,,,Mixed,,,,5.3
2015,,,,,Mixed,,,,5.7
2016,,,,,Mixed,,,,6.7
2017,,,,,Mixed,,,,6.1
2012,,,,,Asian,,,,6.4
2013,,,,,Asian,,,,7.5
2014,,,,,Asian,,,,7.0
2015,,,,,Asian,,,,7.4
2016,,,,,Asian,,,,7.2
2017,,,,,Asian,,,,6.6
2012,,,,,Black,,,,4.5
2013,,,,,Black,,,,4.7
2014,,,,,Black,,,,4.2
2015,,,,,Black,,,,3.6
2016,,,,,Black,,,,4.1
2017,,,,,Black,,,,4.9
2012,,,,,Other,,,,6.9
2013,,,,,Other,,,,6.4
2014,,,,,Other,,,,6.5
2015,,,,,Other,,,,7.4
2016,,,,,Other,,,,6.1
2017,,,,,Other,,,,6.3
2011 Q2,,,,,,UK-born,,,9.8
2011 Q3,,,,,,UK-born,,,9.7
2011 Q4,,,,,,UK-born,,,9.9
2012 Q1,,,,,,UK-born,,,9.8
2012 Q2,,,,,,UK-born,,,10.0
2012 Q3,,,,,,UK-born,,,9.9
2012 Q4,,,,,,UK-born,,,9.8
2013 Q1,,,,,,UK-born,,,9.9
2013 Q2,,,,,,UK-born,,,9.7
2013 Q3,,,,,,UK-born,,,9.8
2013 Q4,,,,,,UK-born,,,9.8
2014 Q1,,,,,,UK-born,,,9.7
2014 Q2,,,,,,UK-born,,,9.8
2014 Q3,,,,,,UK-born,,,9.7
2014 Q4,,,,,,UK-born,,,9.9
2015 Q1,,,,,,UK-born,,,9.7
2015 Q2,,,,,,UK-born,,,9.7
2015 Q3,,,,,,UK-born,,,9.3
2015 Q4,,,,,,UK-born,,,9.4
2016 Q1,,,,,,UK-born,,,9.5
2016 Q2,,,,,,UK-born,,,9.5
2016 Q3,,,,,,UK-born,,,9.4
2016 Q4,,,,,,UK-born,,,9.2
2017 Q1,,,,,,UK-born,,,9.1
2017 Q2,,,,,,UK-born,,,9.1
2017 Q3,,,,,,UK-born,,,9.0
2017 Q4,,,,,,UK-born,,,9.0
2011 Q2,,,,,,EU-born,,,14.6
2011 Q3,,,,,,EU-born,,,14.8999999999999
2011 Q4,,,,,,EU-born,,,14.3
2012 Q1,,,,,,EU-born,,,13.0
2012 Q2,,,,,,EU-born,,,13.3
2012 Q3,,,,,,EU-born,,,13.8
2012 Q4,,,,,,EU-born,,,13.4
2013 Q1,,,,,,EU-born,,,13.2
2013 Q2,,,,,,EU-born,,,12.3
2013 Q3,,,,,,EU-born,,,14.0
2013 Q4,,,,,,EU-born,,,13.6
2014 Q1,,,,,,EU-born,,,13.6
2014 Q2,,,,,,EU-born,,,13.8
2014 Q3,,,,,,EU-born,,,14.6
2014 Q4,,,,,,EU-born,,,14.4
2015 Q1,,,,,,EU-born,,,14.4999999999999
2015 Q2,,,,,,EU-born,,,15.2
2015 Q3,,,,,,EU-born,,,14.7
2015 Q4,,,,,,EU-born,,,14.4
2016 Q1,,,,,,EU-born,,,13.8
2016 Q2,,,,,,EU-born,,,14.0999999999999
2016 Q3,,,,,,EU-born,,,14.4999999999999
2016 Q4,,,,,,EU-born,,,14.8
2017 Q1,,,,,,EU-born,,,14.4999999999999
